"mean";"median";"sd";"best";"worst";"score"
6;6;1.44;9;1;-574.17
7.95;8;0.78;12;7;-333.76
9.08;9;0.72;12;8;-91.72
9.96;9;1.41;12;9;-102.08
12;12;0;12;12;-34.51
