"mean";"median";"sd";"best";"worst";"score"
6.49;7;1.25;12;3;-492.53
8.22;8;1.24;12;5;-198.02
10.73;12;1.54;12;8;-121.17
11.97;12;0.3;12;9;-36.3
12;12;0;12;12;-34.51
