"mean";"median";"sd";"best";"worst";"score"
6.77;7;1.58;12;2;-478.1
9.4;9;1.84;12;4;-262.15
11.78;12;0.64;12;9;-71.87
11.91;12;0.51;12;9;-36.47
12;12;0;12;12;-23
