"exp";"alg";"sco";"best";"iter";"mean";"median";"sd"
"1";"hc";"k2";"12";"6";"11.97";"12";"0.3"
"1";"hc";"aic";"12";"7";"11.97";"12";"0.3"
"1";"hc";"bic";"12";"6";"12";"12";"0"
"1";"hc";"bds";"12";"6";"12";"12";"0"
"1";"tabu";"k2";"12";"6";"11.73";"12";"0.86"
"1";"tabu";"aic";"12";"6";"12";"12";"0"
"1";"tabu";"bic";"12";"6";"11.97";"12";"0.3"
"1";"tabu";"bds";"12";"6";"12";"12";"0"
